x,y,cluster,outlier,fraud_score,claim_id
-1.576722086830665,0.2926171597407683,0,0,0.09371627981645021,77
-1.4772133444677555,0.0004928397761313347,0,0,0.12280877085138474,78
-1.4661372224918585,0.020601929945574804,0,0,0.07891169046045929,79
-1.4896085700419506,0.14240618801961502,0,0,0.09353916096469204,80
-1.4272846210131158,-0.0663228979182999,0,0,0.06865803927908679,81
-1.4731666631226423,0.03724601379167987,0,0,0.11353732650376422,82
-1.4350798069428887,-0.14719936328915192,0,0,0.07973202237145488,83
-1.4094290503211098,-0.05357166052038733,0,0,0.06917308000790422,84
-1.5903337309716452,0.14773924985673587,0,0,0.06037127835497416,85
-1.5725527341584766,0.06415364288835304,0,0,0.07507085626593014,86
-1.4522530300140666,-0.07942214929686317,0,0,0.06231391355769346,87
-1.5210098028608616,0.10093457300530598,0,0,0.08154844671445512,88
-1.4939384742233832,0.19506239339334586,0,0,0.10112972402602043,89
-1.5044095191025832,0.33676332151596966,0,0,0.05613396168569447,90
-1.4191268948252724,-0.013283958644874382,0,0,0.059496477045349314,91
-1.4727581597493367,0.12145279757926825,0,0,0.07792395909979077,92
-1.5079609457308576,0.15627362299951414,0,0,0.08460782543135717,93
-1.4717927769190764,0.03369984439184516,0,0,0.06848482359204167,94
-1.5145324137175638,0.08625552720705981,0,0,0.09732496373017893,95
-1.422205803570959,0.017769791660577752,0,0,0.09805118786737846,96
-1.5318120383278835,0.0519297750118983,0,0,0.07371099021490087,97
-1.491018888940871,-0.021572831907952457,0,0,0.07989465101893545,98
-1.5222262977736472,-0.1781579824317563,0,0,0.09133214900470661,99
-1.3833372520669385,-0.18123062843288124,0,0,0.08152473667528681,100
-1.4560200682214706,0.019641983108541122,0,0,0.11002130599790005,101
-1.508575005644004,0.1183339718302868,0,0,0.08230059693859137,102
-1.531110564224186,-0.04610476680619807,0,0,0.10846657753855142,103
-1.491679049407809,-0.20830391118851782,0,0,0.08364281731221553,104
-1.4503718380797137,-0.1452544997813346,0,0,0.08158675302865377,105
-1.4510282654091753,0.21132871930821873,0,0,0.07570365001754259,106
-1.5118624840377595,-0.02124736162111683,0,0,0.07287286505596008,107
-1.5714989499262462,0.08658763549114154,0,0,0.07535630946975977,108
-1.5786927057667697,0.1596699387587655,0,0,0.14081984704415523,109
-1.433058430286675,-0.36290663718727284,0,0,0.06710738742637244,110
-1.595181060880373,0.24017361811794935,0,0,0.06867529990913288,111
-1.4673945703414626,-0.0878874288103261,0,0,0.07193072554656982,112
-1.5049356431568017,-0.17148231914512108,0,0,0.2007733684563688,113
-1.567018543374265,0.13634337490452017,0,0,0.08867977392245406,114
-1.53005574048212,0.16666370504737835,0,0,0.0598293478691235,115
-1.4240483074704564,0.10068393259568834,0,0,0.05984900767765433,116
-1.5356352703771736,0.14129692926520923,0,0,0.08373938005481553,117
-1.4805962362873455,0.08056428513032643,0,0,0.09146392610556131,118
-1.5196423409357451,-0.047938858966091055,0,0,0.1318970163776394,119
-1.4726718217353367,-0.03561203391771053,0,0,0.08368136315608288,120
-1.4096924467645522,-0.1478897907922847,0,0,0.08244942480674022,121
-1.5443392374227067,0.18587731064359242,0,0,0.1467649752391824,122
-1.5056542170881533,0.2030176308007361,0,0,0.06257398143311739,123
-1.541067835365007,-0.09980408845320682,0,0,0.06841939272865902,124
-1.350724243173337,0.08145513326274428,0,0,0.09465855348975924,125
-1.5473973007929895,-0.1745971861825411,0,0,0.06370767902970244,126
-1.579065840498958,0.20354431106254411,0,0,0.08160671920999896,127
-1.4274520341911243,-0.14439863989293014,0,0,0.08138314372456361,128
30.21560785186202,-2.908530051745027,1,0,0.05936776932795038,129
-1.5050357200217326,-0.1515126586565546,0,0,0.07852665372973477,130
-1.5130257909077915,-0.25015538036139695,0,0,0.07858410546794356,131
-1.4685210523587466,-0.23072810229408824,0,0,0.07224897499854645,132
-1.5177100324464026,-0.07624512701618294,0,0,0.06631421733430351,133
-1.517827066931515,0.18599548801817634,0,0,0.11526115835665403,134
-1.6043670127224492,-0.09283030752074692,0,0,0.07256300347482916,135
-1.545146112380363,0.09350824164352975,0,0,0.13173718732492923,136
-1.5016846019094174,0.16206300468868118,0,0,0.08337929486220018,137
-1.431292194028893,-0.0538631658653978,0,0,0.06997667975215349,138
-1.4999863188964069,0.04212327145316376,0,0,0.08579864639828509,139
-1.3887677784510442,-0.1509352431885065,0,0,0.10076663745952841,140
-1.4577575197533483,0.07243636485429178,0,0,0.09526876802453176,141
-1.5339876024386034,0.1659186346989841,0,0,0.08502409082012995,142
-1.5262636193939074,0.13109394050692408,0,0,0.0638833453585431,143
-1.4926089924458057,-0.20414155810936904,0,0,0.06377694436774652,144
-1.535710411499176,0.03322508971230016,0,0,0.06695109979186123,145
-1.4507779415735107,-0.04561292903705729,0,0,0.06151669106069026,146
-1.6087109133820126,-0.1076073274748727,0,0,0.09944176279891145,147
-1.4677393703921915,-0.08299292069092136,0,0,0.12516518397899373,148
-1.564253889742079,-0.01756954305747091,0,0,0.07827592231857332,149
-1.3985145560896384,-0.03588495197219615,0,0,0.10895097673997839,150
-1.4355660734978914,-0.12041856340772107,0,0,0.07422451987501721,151
-1.4435706305232272,-0.06247860684761959,0,0,0.1041987832641412,152
-1.4477032535193293,-0.19047157043469826,0,0,0.08482238169583377,153
-1.4829272373624882,0.009092951568211119,0,0,0.07144147737833596,154
-1.5500517396064921,0.04771638490504172,0,0,0.1029048302133182,155
-1.6005036670358785,0.095893767581471,0,0,0.07140245607916254,156
-1.4270243732130088,0.032278174151225136,0,0,0.08530835496585325,157
-1.4651180044911412,-0.08607882645508753,0,0,0.09115571204480445,158
29.620826432677152,-1.5697586292562125,1,0,0.13140958845271308,159
-1.4959563531101994,0.06798818850052019,0,0,0.08025502951027005,160
-1.565893467612592,0.02178315784574865,0,0,0.11181041922619847,161
-1.5412886380058437,0.13946454858585897,0,0,0.07600313125253849,162
-1.4864126725250502,0.21621621958052534,0,0,0.07253079074440966,163
-1.527095880296002,-0.04755557823915968,0,0,0.07728775068499358,164
-1.5510547984581902,0.0963265179375559,0,0,0.1115669085828381,165
-1.6088159005268703,0.1233239801648977,0,0,0.08935089561075343,166
-1.6137242316093767,-0.07837629015709656,0,0,0.05652825510343566,167
-1.527188516900059,0.14530060335001935,0,0,0.07063959838753589,168
-1.501040008756902,0.20775920063056902,0,0,0.07141786563773526,169
-1.4334930697499069,0.04218932863339504,0,0,0.06145007384059234,170
-1.3324493354785314,-0.27558381834884493,0,0,0.09559353356105964,171
-1.5421180448675176,-0.017631118445751555,0,0,0.07097937967274662,172
-1.4858854368261207,0.1150364612088482,0,0,0.0942052150053283,173
-1.496132561817533,0.026180420655204553,0,0,0.09157612609152498,174
-1.4471092154728613,0.015980779534342807,0,0,0.08461065050570282,175
-1.5257960177661767,0.05947647648286075,0,0,0.07119904406465173,176
-1.5053697091052036,-0.0027800073084398164,0,0,0.11318147101126796,177
-1.5109140986837608,-0.04169104490315356,0,0,0.06353186596735842,178
-1.5760837700386965,0.1309866584372766,0,0,0.07200535023619481,179
-1.4918739382138373,0.10712773460423428,0,0,0.06572983887186548,180
-1.6284273804395966,-0.010558466723277468,0,0,0.08322679815922739,181
-1.4893863138874628,-0.19470486611377633,0,0,0.0612125997071488,182
-1.4459725712265095,-0.15411514491316913,0,0,0.05015653177541813,183
-1.4989010170073502,-0.0006703843590029485,0,0,0.08969368277068196,184
-1.4538319649676428,-0.046272011712855034,0,0,0.10095487498624449,185
-1.528066865172423,0.09371724137004792,0,0,0.06815390774949326,186
-1.5840802248676709,0.2371141121491267,0,0,0.12136802235091528,187
-1.5225383174021623,0.051188039612663966,0,0,0.11667655694598872,188
-1.4693958901989848,-0.16894466319504106,0,0,0.08268051082307497,189
-1.4920059570309172,-0.008519786097102425,0,0,0.06604787815048474,190
-1.4843032581355795,-0.044136754228025245,0,0,0.084369606223606,191
-1.500351500763803,0.05255830050009622,0,0,0.1645131345208477,192
29.522205669443174,-2.8586725670635706,1,0,0.07984463102524421,193
-1.4777365574133376,-0.07976980091148973,0,0,0.08566117987460019,194
-1.5059149137015386,-0.031682404848884675,0,0,0.06577544374551342,195
-1.392344849270561,-0.08721216500352917,0,0,0.0858215169498487,196
-1.3907119074072942,-0.1712574284884989,0,0,0.1264457188717184,197
-1.5395948499408347,0.17568690477552246,0,0,0.09623305697690734,198
-1.530208430124682,0.015800130157338263,0,0,0.1997288731194708,199
-1.4471210867572761,-0.09666893381313046,0,0,0.09875793872546719,200
-1.4178364135923718,-0.049077322794688606,0,0,0.11020161158167302,201
-1.4681413851165332,-0.22850400451677821,0,0,0.08103699662282023,202
-1.5461255175766793,0.28010968165517336,0,0,0.06125315475285025,203
-1.517132454323534,0.14427755417570023,0,0,0.06316411963955004,204
-1.5027118000438469,0.08234585235217032,0,0,0.05716686827742813,205
-1.5179257841470422,0.0700487098985168,0,0,0.12389025775992929,206
-1.439370933932041,0.1810399020031086,0,0,0.07683198923952422,207
-1.4502116316834708,-0.10470287180461818,0,0,0.06493397254779225,208
-1.3758440446121343,-0.09231659638345752,0,0,0.10464481132205038,209
-1.4426377621839992,-0.08466096549469435,0,0,0.09476148803800469,210
-1.5114467561010592,0.11747071394088959,0,0,0.08523254982588163,211
-1.5252432175138364,0.14040362371403178,0,0,0.0824488901146097,212
-1.5307685040694112,0.1183786733064594,0,0,0.0889382116249641,213
-1.4676918315382124,0.10651430798205727,0,0,0.08086251587048246,214
29.467289693270544,-2.354136492575969,1,0,0.0728939260687185,215
28.784961976387653,-2.4056436082854025,1,0,0.09487712348502063,216
-1.3875970899972758,-0.14170424469453236,0,0,0.07377236383724092,217
-1.555689569244843,0.2541297510176977,0,0,0.1396953924533293,218
62.06251508013907,-0.360932618969373,-1,1,0.08210966601661362,219
-1.620164264845154,0.24579103263493807,0,0,0.12425725700593045,220
-1.534334733870396,-0.04147497382910902,0,0,0.08411346040354405,221
-1.5655123981252266,0.1475148905335166,0,0,0.06974977144298948,222
-1.456847459435421,-0.0073808273230972915,0,0,0.07725725238648014,223
-1.481907794079219,-0.08059521953131078,0,0,0.07479816149043378,224
-1.4310119669850678,0.15827373218656074,0,0,0.047237281382385005,225
-1.4749145223736315,-0.02068828146515899,0,0,0.05477307329490526,226
-1.4608567591405723,0.024409592108014563,0,0,0.06269901855979115,227
-1.4678404330306078,0.0493236425191811,0,0,0.07097550042326356,228
-1.4732853302623827,0.09366542543726247,0,0,0.05852845122908473,229
-1.5325459919580364,-0.07821084882567995,0,0,0.08519228744872898,230
-1.4260551791963252,-0.2857186136693941,0,0,0.09865756938712819,231
-1.445752745766944,-0.17640479288214644,0,0,0.07066041435624695,232
-1.5949905040361958,0.16084692248494326,0,0,0.12456753974553568,233
-1.469761186344392,0.06322366280462821,0,0,0.09491349266466516,234
-1.5186682381449175,-0.02161201686224347,0,0,0.11930260067373794,235
-1.496164905748536,-0.02590780855317542,0,0,0.07735901499012562,236
-1.5293420901473134,0.0685390822464558,0,0,0.06609628136267273,237
-1.4745569490190675,0.23132149141030695,0,0,0.07279843615941343,238
-1.495170930933519,0.2739738678207671,0,0,0.08835834851180575,239
-1.4553034840358976,-0.11559273934056365,0,0,0.10546856062013893,240
-1.4892680539132779,-0.021391290125685095,0,0,0.07386034922251439,241
-1.4554630663713755,-0.1792471610204005,0,0,0.07354878395770008,242
-1.4237686189216916,-0.07064797530049462,0,0,0.10746578505538709,243
58.83574799463428,-6.493419629758515,-1,1,0.07581628777820268,244
-1.3840711865936783,-0.06673143687954236,0,0,0.07750143885223876,245
-1.587913919100744,0.01018303868450586,0,0,0.051291606161460064,246
-1.5804662406671377,0.12761077247141306,0,0,0.06426857573780974,247
-1.4190898198406465,-0.09891261432530345,0,0,0.07543936606215838,248
-1.411670778552362,-0.06750334362943279,0,0,0.09447582845805941,249
-1.4345094781467118,0.05411367056879918,0,0,0.08012744065484555,250
-1.4832899668139885,-0.21644848000902037,0,0,0.07422933815649858,251
-1.4062392121890102,-0.0705380375452282,0,0,0.07140571971051023,252
-1.4352596849427623,0.009252836500985046,0,0,0.07455324241460115,253
-1.3674508553921407,-0.30183532936957247,0,0,0.11816056365609585,254
-1.5107834829711293,-0.11463248475441307,0,0,0.12353153488610795,255
-1.6003857648510138,0.199447406975157,0,0,0.10534277133821228,256
-1.5005874560134753,-0.12637956462825542,0,0,0.05529607454825773,257
-1.5205920837760538,0.05480547092516902,0,0,0.06515573673388397,258
-1.4799799165635128,-0.07218091463141064,0,0,0.10209144868561244,259
-1.5391342069768932,0.27078304490354826,0,0,0.07878156609252318,260
-1.540730048628836,-0.12912254792379696,0,0,0.059879664250376954,261
-1.4388927312260134,-0.16923257486970195,0,0,0.10336831561912145,262
60.179396869692106,-3.3752654510430555,-1,1,0.10375259027756317,263
-1.4246472609502434,0.01703134176797,0,0,0.07215694646523006,264
-1.5132521904195064,0.003510312902229182,0,0,0.07652017994004143,265
-1.4963701265938014,-0.07879015616504967,0,0,0.09490179068632618,266
-1.5049758148810128,0.2553697318107994,0,0,0.08895619635628306,267
-1.4975527705180438,0.11152824924074303,0,0,0.12788524305710172,268
-1.4702618146990147,-0.047937061835105946,0,0,0.09829340346291039,269
-1.4988798462523951,-0.00888274786947392,0,0,0.06970449619141626,270
61.217630605264304,0.9065043358500926,-1,1,0.08236138321143527,271
-1.574174381071506,0.18077781067485826,0,0,0.07216456008377817,272
65.42813719824105,4.061729034078308,-1,1,0.15106316542930337,273
-1.5043616004620006,-0.1615362496332397,0,0,0.07584946144500561,274
-1.4549570527152036,0.006577781708579852,0,0,0.06752027593431623,275
-1.5298866772909574,0.04216006954221896,0,0,0.07602277211073498,276
-1.4270312443024462,-0.07008455059693491,0,0,0.06800872283459361,277
-1.5333230065113632,0.17381077284416935,0,0,0.07205935151871125,278
-1.4777035101312999,0.09378859294891065,0,0,0.09869676661908973,279
-1.3984271926532617,0.1344505683355179,0,0,0.07313043042686929,280
-1.4581672013339735,-0.0039244945131654,0,0,0.06674069920843638,281
-1.4687461875876693,0.04238156933349638,0,0,0.05974497178169455,282
-1.478486154853344,0.007425938553295652,0,0,0.05704464089858806,283
-1.493326000183269,-0.04800146909802412,0,0,0.0839116347485225,284
-1.4858582129282536,0.03397471220163796,0,0,0.07042410381016592,285
-1.566084930729741,0.04097551996544846,0,0,0.07740584463359729,286
-1.606208062168217,0.1653378939855537,0,0,0.13518587362503148,287
29.71501765048505,-3.454633197424822,1,0,0.10996140923961298,288
28.50291121459005,-1.9366336682119958,1,0,0.0704360853715942,289
-1.4675046028441683,-0.011117471381860783,0,0,0.07863825076402635,290
-1.4928749750541674,-0.17925537223205662,0,0,0.07695793331058576,291
-1.5257300213054772,0.18863874966717203,0,0,0.0798641095578783,292
-1.4091176022167327,-0.13412558551084014,0,0,0.049873088955008964,293
-1.4923817212621824,-0.12572623449422035,0,0,0.07975900532598545,294
-1.447951663281227,0.005800741864258871,0,0,0.12256134851765757,295
-1.3977246105634271,0.02591910706913278,0,0,0.07628814750688168,296
-1.534563020651815,0.18692641636988122,0,0,0.08897511915429133,297
-1.4396206757697922,-0.007217207797851899,0,0,0.06888264964156511,298
-1.5258245582269723,-0.11597035098352826,0,0,0.09473419012947969,299
-1.380794947716699,0.04589654694110609,0,0,0.12084324470069914,300
-1.4554070296175592,-0.13778864566982102,0,0,0.11466181161117174,301
-1.4685497482425678,-0.06167540772009812,0,0,0.09191760246433067,302
-1.5155323847587252,-0.1864499850955904,0,0,0.0917945487028443,303
-1.504382152830797,0.13060634735919247,0,0,0.08629806620981666,304
-1.5088707070954999,-0.17766877826631053,0,0,0.09519911565526254,305
-1.540094885850375,-0.2342896778186205,0,0,0.07958762588658479,306
-1.4055696634967294,-0.15266728450705122,0,0,0.1437383158476704,307
-1.4179132468312168,-0.03733732571109282,0,0,0.10589815139456664,308
-1.4953649235355286,0.07406543637074517,0,0,0.0980151513668604,309
-1.5876252660066308,0.08058071288351537,0,0,0.15076003851813838,310
-1.5391521090072553,0.04028591384186472,0,0,0.10703622851179807,311
-1.5077060857721554,0.00450761304578054,0,0,0.0811107960327355,312
-1.5093164241791817,0.06962816820812864,0,0,0.09634086012046118,313
-1.446914917984943,-0.046663037429633215,0,0,0.1370520672084064,314
-1.4699009659834088,-0.07747046287704529,0,0,0.06803329257290741,315
-1.4913175013578335,-0.1342773191172868,0,0,0.13617931848243733,316
-1.4508654027084744,-0.030472234345574972,0,0,0.05512355321180227,317
-1.4144149483816828,-0.16250843226108513,0,0,0.06685208272629395,318
-1.5203074460346109,-0.13747944978379045,0,0,0.0810331936696935,319
-1.511012436721714,0.08493051035879068,0,0,0.11368616952988832,320
-1.4112706077664874,-0.13696388300940485,0,0,0.07029656771260143,321
-1.5408802893764346,0.20395646991042177,0,0,0.06680209891071093,322
66.35527571743464,0.7052702583147752,-1,1,0.10433011254082435,323
-1.3801977969221209,-0.44258950487401966,0,0,0.16378706140632132,324
-1.4513983516852866,-0.08228751367311396,0,0,0.06056813002122971,325
-1.4641756541252742,0.03553100566940619,0,0,0.06988312799845682,326
-1.5012470878746424,0.0503569844689231,0,0,0.049103119885940454,327
-1.510641173580642,-0.24726313906470146,0,0,0.07990416542697519,328
-1.4550442462430684,-0.02602578600431875,0,0,0.052608848815933695,329
-1.488281413457336,0.09784371187024951,0,0,0.056550176351408146,330
-1.4696049651495025,-0.17178653569821226,0,0,0.09376516596062164,331
-1.4952589516535788,0.026742712398303475,0,0,0.09469098368112513,332
-1.4761897378957105,-0.13909344882018482,0,0,0.09157627125790521,333
-1.480199320407114,0.09172273048958998,0,0,0.06321969152819858,334
-1.483524645967301,0.09747643242209372,0,0,0.07080029306161495,335
-1.4948492367402104,0.08362517508994183,0,0,0.08526243294302258,336
-1.4681961933693062,-0.448596194923046,0,0,0.10478628638146699,337
-1.563564153721849,-0.020732593606592693,0,0,0.14806677625401274,338
-1.37383832373007,0.013231664515044358,0,0,0.09056991656043725,339
-1.4694689904009666,0.017181432959915324,0,0,0.11036840167625082,340
-1.492806856265813,0.20324587614149503,0,0,0.11959091416583985,341
-1.5579094379806986,0.18861268481482385,0,0,0.11258391877910653,342
-1.418496194347279,-0.14700078076283285,0,0,0.06289405254497565,343
-1.5544550537636614,0.07089137683143418,0,0,0.06182102588638834,344
-1.4278726792097958,0.017959298592838943,0,0,0.0538524705371121,345
-1.570333794777447,0.10169221168041875,0,0,0.05617885521600509,346
-1.3925454098520227,0.15025846818478655,0,0,0.07347605876786094,347
-1.4409752382345435,-0.08197425789747811,0,0,0.10270493160882765,348
-1.473880498530297,0.13812089921285417,0,0,0.06093498535156471,349
-1.4198811795924828,-0.20585704756819437,0,0,0.07878615110032006,350
55.952924095415256,0.7391709928404199,-1,1,0.09207925391857974,351
-1.4795584765435077,-0.07874192364643581,0,0,0.07397286102273319,352
-1.4781142031056622,0.23847240214346443,0,0,0.06858260188142079,353
-1.4200927774703431,-0.2664387848687781,0,0,0.07128224858466754,354
-1.4307784939986163,-0.1317549156168776,0,0,0.06160429716766915,355
-1.4668338530477671,-0.04774721040774203,0,0,0.07180547428479142,356
-1.6954809898665264,-0.138781410557093,0,0,0.10040618046033285,357
-1.5240376911838156,0.07780974213483671,0,0,0.0569563197749865,358
-1.6073369453679693,0.24868157684395087,0,0,0.0710807492520511,359
-1.553768581010107,0.15628035605372875,0,0,0.07277760248147874,360
-1.4389241604140222,-0.07074997623799874,0,0,0.0674979271723323,361
63.37650060488664,1.9634236680586397,-1,1,0.07771370901114082,362
-1.461416734247643,0.020080479526642395,0,0,0.06478657315678238,363
-1.4994808898158802,-0.24167943204300377,0,0,0.2101974664561101,364
-1.499046710392789,-0.009614427416891502,0,0,0.09196319862038375,365
-1.4446459339745243,-0.21134991789239257,0,0,0.11852440681174722,366
-1.4737644539943662,-0.03151005739594757,0,0,0.0680451813173662,367
-1.5240726127690167,0.26097829814379053,0,0,0.060661187186864717,368
-1.4742418134263418,-0.09118297187445332,0,0,0.11719777083295185,369
-1.4407294739990986,-0.026236069859254703,0,0,0.0791615161500263,370
-1.5000368328568794,0.17603861965745915,0,0,0.07216302043531357,371
-1.4604527805964707,-0.09791109638646887,0,0,0.08949639291199607,372
-1.4642488230351902,-0.18940506088857184,0,0,0.12271116373619333,373
-1.358278767374822,-0.24245201138134698,0,0,0.06561802598014994,374
-1.4425081237705575,0.16153262769540086,0,0,0.05810375510061666,375
-1.436164496887074,-0.04190503038724361,0,0,0.10112585777177042,376
-1.5308676693527778,0.027552473955403778,0,0,0.06589470074222382,377
-1.4830075606964297,-0.017617053819009694,0,0,0.05332085719355264,378
-1.4945034686694847,0.2738274809750813,0,0,0.08383597466244583,379
-1.4410592409617113,-0.03518182125074447,0,0,0.07273505049083549,380
-1.4503256498853963,-0.14266000093460415,0,0,0.06276487469321983,381
-1.4594943249047778,0.04620364182877203,0,0,0.06986437802548076,382
-1.4697689000722844,0.1422217181923297,0,0,0.07020495722067803,383
-1.455307550367447,-0.023460277060728556,0,0,0.07058889601819218,384
-1.4861909375297948,0.065722826184973,0,0,0.11366974858304,385
-1.4907245712621373,-0.12725269256369995,0,0,0.11876559301954634,386
-1.4763372388430083,0.06973514650788626,0,0,0.19467299753268133,387
-1.5698771503449427,0.03618617711010903,0,0,0.09397400074328824,388
-1.4512343493447086,-0.10144640448506809,0,0,0.09782153935820237,389
-1.500035365613169,0.09336907870260247,0,0,0.07151309705353104,390
57.78622503712307,7.7571347235299015,-1,1,0.09484185958926993,391
-1.4441058631240962,-0.006569957738676857,0,0,0.0697365828692897,392
-1.536444814669454,0.060501107275544586,0,0,0.06919531568163638,393
-1.4586771634587252,-0.18442107863482754,0,0,0.05503654441353304,394
-1.5775002158508507,0.1682654987253449,0,0,0.10549780500884626,395
-1.4304386862779717,-0.10646705107262866,0,0,0.10302085846721017,396
-1.4287668068536212,0.06126179105005017,0,0,0.11537516770773651,397
-1.5190045987786385,-0.14545211234490496,0,0,0.07929970581417964,398
-1.5098355870089075,-0.045087234711864085,0,0,0.10048375569888515,399
-1.389955488174445,-0.1693766709687089,0,0,0.07972513293618196,400
-1.5373632769647487,0.02235674954642479,0,0,0.07955017068531182,401
-1.4067768197329347,0.025624173886596394,0,0,0.13439210296760576,402
-1.4015276786644426,-0.0713917779938563,0,0,0.06766988966302821,403
-1.5668333306834619,-0.012197816882207564,0,0,0.09965023483641512,404
-1.4537945546550377,0.051091788888197764,0,0,0.06222001573953144,405
-1.6146811670356556,-0.06220903271529438,0,0,0.133619899826967,406
-1.4316474847488365,0.08394769056510867,0,0,0.055646538608226395,407
29.490784252232473,-2.475794594522423,1,0,0.13235898676120766,408
